Date	Average
02/16/2014	65
07/02/2013	75
01/12/2014	65
07/16/2014	95
04/13/2014	65
04/03/2014	83
06/06/2014	85
08/26/2014	95
07/01/2013	65
09/01/2013	65
01/10/2014	65
08/29/2014	95
12/22/2013	65
11/04/2014	85
12/15/2013	75
11/16/2013	85
09/29/2014	85
10/22/2013	95
09/11/2014	85
11/10/2013	85
03/10/2014	75
05/28/2014	95
09/19/2013	75
10/17/2013	85
11/05/2014	85
10/31/2013	85
05/22/2014	95
08/10/2014	85
09/26/2013	85
08/14/2014	85
10/21/2013	95
05/13/2014	93
09/12/2014	85
09/06/2014	85
05/16/2014	95
07/19/2014	65
07/20/2014	65
06/29/2014	85
12/02/2013	75
07/17/2014	85
02/05/2014	65
01/16/2014	65
07/09/2014	85
08/22/2014	85
04/01/2014	73
04/18/2014	85
06/19/2014	105
09/17/2013	75
09/02/2013	75
08/24/2014	85
12/18/2013	75
04/25/2014	95
10/21/2014	85
01/19/2014	65
04/22/2014	95
09/25/2013	85
08/27/2014	95
07/03/2014	85
09/03/2014	85
03/12/2014	65
08/14/2013	75
09/13/2013	75
02/12/2014	65
10/04/2013	85
08/05/2013	75
02/26/2014	65
03/18/2014	65
06/24/2014	87
10/03/2013	85
09/04/2014	85
07/03/2013	65
09/20/2014	85
06/13/2014	115
02/11/2014	65
08/16/2014	85
01/23/2014	65
07/26/2013	65
09/29/2013	85
10/10/2014	77
06/30/2013	75
07/30/2013	65
04/02/2014	78
11/11/2013	85
10/28/2013	95
09/26/2014	85
07/17/2013	65
07/12/2014	105
04/09/2014	65
12/05/2013	75
06/05/2014	85
10/06/2013	85
07/26/2014	77
05/09/2014	85
08/08/2013	65
02/28/2014	75
06/02/2014	105
09/10/2014	85
06/26/2013	65
11/12/2013	85
10/09/2013	85
